Id,MSSubClass,LotArea,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF2,TotalBsmtSF,SalePrice,Age,Remodeled,TotalRooms,ZoningLotInteraction,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing
1626,60,10179.0,5,1997,1997,0.0,774.2774366016899,,27,0,8,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1627,60,11792.0,5,2003,2003,0.0,1027.7073223358716,,21,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1628,80,8400.0,5,1996,1997,0.0,343.4090047597142,,28,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1629,120,7296.0,5,2004,2005,0.0,1995.856141447063,,20,1,9,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1630,120,7380.0,5,1998,1998,0.0,1513.3757759413804,,26,0,8,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1631,120,8013.0,5,1995,1996,0.0,1777.7952944519675,,29,1,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1632,80,8923.0,5,1998,1998,0.0,355.17304216180617,,26,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1633,60,7500.0,5,1998,1999,0.0,947.738818715321,,26,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1634,60,8803.0,5,1994,1995,0.0,701.7507607149057,,30,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1635,20,7250.0,5,1993,1993,0.0,1161.6074952353413,,31,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1636,60,11900.0,6,1977,1977,0.0,1126.5551490247367,,47,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1637,60,13250.0,6,1978,1978,0.0,894.940710796301,,46,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1638,20,10928.0,6,1978,1986,0.0,1330.8309957216868,,46,1,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1639,60,12388.0,7,1980,1991,0.0,883.9135531499743,,44,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1640,20,11088.0,5,1978,1998,0.0,1332.6611324308287,,46,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1641,60,7000.0,5,2003,2003,0.0,1026.8804702077787,,21,0,9,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1642,60,,5,2000,2001,0.0,941.2351132218137,,24,1,8,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1643,60,8470.0,5,2002,2002,276.0,985.1834312530227,,22,0,14,FV_Corner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1644,20,,7,1975,1975,168.0,1784.8348208794084,,49,0,14,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1645,20,10140.0,6,1974,1974,0.0,1199.593304209106,,50,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1646,20,11050.0,5,1975,1975,0.0,1230.332765247684,,49,0,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1647,20,7830.0,5,1970,1970,0.0,1159.9132267921743,,54,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1648,20,8510.0,7,1971,1971,0.0,1223.1577993839621,,53,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1649,20,7038.0,6,1970,1970,0.0,883.0822065804973,,54,0,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1650,20,9000.0,7,1971,2006,0.0,819.5075199946923,,53,1,16,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1651,160,1680.0,5,1973,1973,0.0,525.0729577032423,,51,0,14,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1652,160,1680.0,6,1972,1972,294.0,487.6396324062536,,52,0,11,RM_Inside,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1653,160,2308.0,5,1976,1976,0.0,832.1237372711912,,48,0,8,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1654,120,2280.0,5,1975,1975,622.0,1078.4728706081905,,49,0,14,RL_FR2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1655,160,2349.0,5,1977,1977,0.0,897.4743115570708,,47,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1656,160,2364.0,5,1978,1978,0.0,725.3321172267038,,46,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1657,160,,5,1978,1978,0.0,730.9304038969643,,46,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1658,120,2104.0,6,1976,1976,0.0,955.8934956623276,,48,0,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1659,20,10710.0,7,1966,2004,0.0,885.5641061385842,,58,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1660,60,14257.0,5,2007,2007,0.0,1912.9024764677636,,17,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1661,60,12350.0,5,2009,2009,0.0,1124.792866445754,,15,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1662,20,12350.0,5,2008,2008,0.0,2235.4699879603295,,16,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1663,20,13693.0,5,2007,2007,0.0,2492.8492752714333,,17,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1664,20,11578.0,5,2008,2008,0.0,1596.04052624195,,16,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1665,20,16870.0,5,2004,2005,0.0,1770.70690152798,,20,1,10,RL_FR3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1666,60,23303.0,5,2007,2007,0.0,1360.5205842501873,,17,0,13,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1667,20,10367.0,5,2008,2008,0.0,1738.698857678567,,16,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,20,10872.0,5,2006,2006,0.0,1483.4947126090212,,18,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1669,20,13514.0,5,2008,2008,0.0,1962.1142335884908,,16,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1670,20,12878.0,5,2003,2004,0.0,2026.3486323765467,,21,1,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1671,20,15274.0,5,2003,2003,0.0,2815.267672404756,,21,0,11,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1672,60,13262.0,5,2003,2004,0.0,836.9794792293402,,21,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1673,20,9658.0,5,2006,2006,0.0,1448.560340591043,,18,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1674,120,,5,2005,2005,0.0,1049.0703774729232,,19,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1675,120,5122.0,5,2005,2005,0.0,1150.123378958785,,19,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1676,120,10307.0,5,2007,2008,0.0,1262.3150415279827,,17,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1677,20,14836.0,5,2004,2005,0.0,2594.311954514554,,20,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1678,20,15262.0,5,2003,2004,0.0,2085.614688411641,,21,1,8,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1679,120,7390.0,5,2008,2009,0.0,1791.2939986332751,,16,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1680,120,6472.0,5,2008,2008,0.0,1477.3740555322856,,16,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1681,20,,5,2002,2003,0.0,1419.3661887404228,,22,1,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1682,120,3480.0,5,2003,2003,0.0,1287.177662008577,,21,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1683,60,10928.0,5,2005,2005,0.0,691.3410776404953,,19,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1684,60,8918.0,5,2005,2006,0.0,729.9210518469648,,19,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1685,120,3182.0,5,2005,2006,0.0,1229.3883868075166,,19,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1686,80,9434.0,5,2004,2005,0.0,441.6249519257488,,20,1,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1687,60,7984.0,5,2004,2005,0.0,946.843578781839,,20,1,14,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1688,60,10125.0,5,2004,2004,0.0,780.9163719279823,,20,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1689,60,8965.0,5,2003,2003,0.0,761.5640675508952,,21,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1690,60,8174.0,5,2003,2003,0.0,675.0051482309698,,21,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1691,60,12891.0,5,2002,2002,0.0,825.2687310626953,,22,0,12,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1692,80,9734.0,5,2004,2004,113.0,394.46460771152294,,20,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1693,60,8433.0,5,2000,2000,0.0,646.3335034941099,,24,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1694,80,7750.0,5,1999,2000,0.0,417.81943249944896,,25,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1695,60,15896.0,5,1999,1999,0.0,1376.3309280671974,,25,0,8,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1696,80,7848.0,6,1999,1999,0.0,373.63812323820224,,25,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1697,60,12720.0,5,2000,2000,0.0,1412.897476145356,,24,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1698,20,10750.0,5,1994,1995,1526.0,2055.785755635035,,30,1,13,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1699,60,9085.0,5,1995,1996,0.0,1179.0742995347425,,29,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1700,60,11692.0,5,1993,1994,0.0,1134.9603470173374,,31,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1701,20,11194.0,5,2008,2008,0.0,1854.3971001708546,,16,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1702,20,,5,2008,2008,0.0,1692.8430401339533,,16,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1703,20,10130.0,5,2007,2007,0.0,2103.9462677695983,,17,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1704,20,9139.0,5,2006,2006,0.0,1375.2642614439214,,18,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1705,20,11128.0,5,2005,2006,0.0,1972.299089950219,,19,1,10,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1706,20,7993.0,5,2008,2009,0.0,1230.22994226956,,16,1,9,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1707,20,8640.0,5,2008,2008,0.0,1403.672338883502,,16,0,14,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1708,20,12606.0,5,2007,2008,0.0,1687.265960385175,,17,1,13,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1709,20,7500.0,5,2006,2007,0.0,1282.4757459342768,,18,1,8,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1710,60,10603.0,5,2006,2006,0.0,879.2160795112203,,18,0,11,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1711,20,8125.0,5,2008,2009,0.0,1961.7371265740774,,16,1,10,FV_Corner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1712,20,10625.0,5,2006,2007,0.0,1492.5435743348787,,18,1,10,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1713,20,,5,2003,2004,360.0,1458.0698623050448,,21,1,10,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1714,60,8127.0,5,2003,2003,0.0,717.1805929660468,,21,0,10,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1715,20,9605.0,6,2007,2007,0.0,1361.508181713096,,17,0,9,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1716,20,7500.0,5,2006,2006,0.0,1316.9048678259655,,18,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1717,20,,5,2004,2004,0.0,975.1037442167036,,20,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1718,60,10628.0,5,2004,2004,0.0,823.1275108344834,,20,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1719,20,10141.0,5,2004,2004,774.0,1724.7775570298197,,20,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1720,20,13072.0,5,2004,2005,0.0,1158.4146434555173,,20,1,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1721,20,13072.0,5,2004,2004,0.0,1059.4987494439008,,20,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1722,20,12450.0,5,2003,2004,0.0,941.7575398753459,,21,1,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1723,20,7328.0,5,2008,2009,0.0,1617.1769600143152,,16,1,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1724,60,11492.0,5,1996,1997,0.0,945.9150391244326,,28,1,14,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1725,60,7703.0,6,1992,1992,364.0,695.8043107602728,,32,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1726,120,,5,1990,1991,0.0,1490.493488376149,,34,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1727,60,9109.0,5,1994,1994,596.0,633.3295714434566,,30,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1728,60,10274.0,7,1986,1986,0.0,661.095135978283,,38,0,11,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1729,90,8250.0,7,1981,1981,0.0,0.0,,43,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1730,20,,5,1962,1962,884.0,1138.601370227088,,62,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1731,20,8499.0,6,1961,1961,0.0,841.4456090215548,,63,0,9,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1732,20,,5,1961,1961,0.0,841.1348719036174,,63,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1733,20,9316.0,5,1965,1965,0.0,884.4207774824762,,59,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1734,20,7791.0,8,1963,1995,0.0,853.5957316698551,,61,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1735,20,7150.0,6,1962,1962,590.0,837.4626539676854,,62,0,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1736,20,,8,1980,1980,92.0,1859.884215486655,,44,0,16,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1737,60,11949.0,8,1991,2008,216.0,975.6127411769577,,33,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1738,160,2880.0,5,2004,2005,0.0,1041.0573293080593,,20,1,12,FV_Inside,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1739,120,,5,2008,2008,0.0,1465.3342596410434,,16,0,12,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1740,120,4217.0,5,2008,2008,0.0,1132.2883389719807,,16,0,14,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1741,160,2998.0,5,2000,2000,0.0,765.1668540426572,,24,0,12,FV_Inside,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1742,160,3768.0,5,1999,1999,0.0,674.8697936137069,,25,0,12,FV_FR2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1743,20,14694.0,9,1977,2008,136.0,1687.0894134304276,,47,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1744,20,15417.0,5,1981,1981,0.0,1668.8137092239863,,43,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1745,80,9600.0,5,1976,1976,0.0,391.2746195533972,,48,0,11,RL_FR2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1746,60,12732.0,6,1974,1974,42.0,784.6474949637186,,50,0,15,RL_CulDSac,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1747,60,10400.0,7,1967,1997,0.0,971.80886351369,,57,1,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1748,20,9600.0,5,1969,1969,147.0,1199.2621566041457,,55,0,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1749,20,9000.0,5,1969,1969,0.0,1327.2755203332867,,55,0,8,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1750,60,13774.0,7,1977,1992,0.0,922.2654694609014,,47,1,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1751,20,7130.0,6,1967,1967,0.0,970.4632858277561,,57,0,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1752,20,9600.0,5,1967,1967,0.0,1792.6743972226784,,57,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1753,60,9600.0,5,1974,1974,0.0,996.9223369600168,,50,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1754,85,16500.0,5,1971,1971,0.0,1126.167807211375,,53,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1755,20,7436.0,7,1960,1960,0.0,966.7311947733672,,64,0,11,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1756,20,8125.0,7,1959,1959,0.0,720.1532949008589,,65,0,15,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1757,20,9450.0,5,1957,1957,0.0,1187.6984041201108,,67,0,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1758,20,13495.0,6,1956,1956,201.0,1011.961145983633,,68,0,14,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1759,20,9350.0,6,1961,1995,512.0,1388.501837509814,,63,1,13,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1760,20,,5,1964,1964,0.0,1276.9623263583876,,60,0,10,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1761,60,8970.0,6,1965,1965,0.0,640.4062191328937,,59,0,13,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1762,80,11475.0,6,1961,1961,0.0,1335.5097879375426,,63,0,15,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1763,20,9768.0,5,1955,1955,247.0,1224.0694109315837,,69,0,9,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1764,20,9900.0,5,1967,1967,0.0,1593.4786095722438,,57,0,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1765,20,10573.0,6,1961,1961,0.0,1406.1613025621862,,63,0,15,RL_Corner,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1766,20,,8,1966,2008,0.0,1148.2106513416852,,58,1,12,RL_Inside,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
